package,file_path,file_frequency
hibernate,hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/SingularAttributeImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/sqm/internal/ConcreteSqmSelectQueryPlan.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/internal/ScrollableResultsIterator.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/internal/QueryInterpretationCacheStandardImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/hql/internal/SemanticQueryBuilder.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/hql/internal/NamedHqlQueryMementoImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/hql/internal/FullyQualifiedReflectivePathTerminal.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/criteria/internal/NamedCriteriaQueryMementoImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/query/criteria/CriteriaDefinition.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/proxy/pojo/bytebuddy/SerializableProxy.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/proxy/map/MapLazyInitializer.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/property/access/internal/PropertyAccessStrategyBackRefImpl.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/mutation/UpdateCoordinatorStandard.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/entity/mutation/TableSet.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java,1
hibernate,hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/FilterDefinitionBinder.java,1
