package,file_path,line_number,type,severity,description
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java,5125,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,3129,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,227,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,352,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,Various,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/EntityTable.java,Various,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/SwingHelper.java,Various,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NullIf.java,Various,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,1424,Quality,Medium,Type: Dereference before null check | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,Various,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,454,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/SubqueryImpl.java,320,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java,365,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,1081,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,230,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,Various,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,426,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/PathImpl.java,231,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,1485,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SolidDBDictionary.java,383,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java,121,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,839,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,210,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,239,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java,177,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,162,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,567,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,840,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,505,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,1040,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java,117,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,781,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/PreparedQueryViewer.java,31,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,241,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,159,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,909,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,764,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinitionImpl.java,331,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/openbook/client/Demo.java,679,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,425,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java,286,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,1154,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,187,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,Various,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,Various,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,984,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,203,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/SubqueryImpl.java,323,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,367,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1023,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,578,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractQueryCacheInstrument.java,214,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,67,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java,1279,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java,66,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,406,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java,303,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,741,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,776,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,144,Quality,Medium,Type: Dereference before null check | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/FileScanner.java,48,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,948,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,197,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,492,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,193,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,540,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,1613,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1664,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1620,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,140,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1590,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1580,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3188,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1653,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,533,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1641,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1676,Quality,Medium,Type: Thread deadlock | Category: Program hangs
